insert into Registry (id, login, password, first_name, email, position) values (1, 'fbroschke0', 'KHDbLySM4XM', 'Farley', 'fballham0@soup.io', 'Food Chemist');
insert into Registry (id, login, password, first_name, email, position) values (871, 'mburlingo6', 'SsPMf65Qv', 'Mill', 'mcauldero6@opera.com', 'Analog Circuit Design manager');
insert into Registry (id, login, password, first_name, email, position) values (872, 'lferraoo7', 'A6yHp8zgn', 'Luce', 'lnaireo7@prweb.com', 'Speech Pathologist');
insert into Registry (id, login, password, first_name, email, position) values (873, 'ividlero8', 'WEZf6Gs', 'Ilse', 'imoscoo8@nhs.uk', 'Editor');
insert into Registry (id, login, password, first_name, email, position) values (874, 'cbastideo9', '1eZRD1pGxbh', 'Claybourne', 'cjosseo9@mashable.com', 'Senior Editor');
insert into Registry (id, login, password, first_name, email, position) values (875, 'aenrigooa', 'XfgYOFx8', 'Alano', 'agorceoa@nasa.gov', 'Senior Editor');
insert into Registry (id, login, password, first_name, email, position) values (876, 'rbowleyob', 'Gztamq2NCmXJ', 'Ravi', 'rmorillasob@a8.net', 'Human Resources Manager');
insert into Registry (id, login, password, first_name, email, position) values (877, 'sbowlleroc', '5vItZ2C', 'Sampson', 'scarrelloc@is.gd', 'Computer Systems Analyst II');
insert into Registry (id, login, password, first_name, email, position) values (878, 'ktrenowethod', 'OSnT6Ac81', 'Kerby', 'kbarnsleyod@typepad.com', 'Electrical Engineer');
insert into Registry (id, login, password, first_name, email, position) values (879, 'cpaullinoe', '709Q93UCei', 'Christie', 'cterneoe@netvibes.com', 'Registered Nurse');
insert into Registry (id, login, password, first_name, email, position) values (880, 'scattonnetof', 'zgvzpyQ', 'Silvia', 'scrimof@stanford.edu', 'Internal Auditor');
insert into Registry (id, login, password, first_name, email, position) values (881, 'ihartzogog', 'knMrI6A', 'Inesita', 'ielsleyog@foxnews.com', 'Research Nurse');
insert into Registry (id, login, password, first_name, email, position) values (882, 'psimcooh', 'U7ZfcSTLRqI', 'Palm', 'primingtonoh@utexas.edu', 'Information Systems Manager');
insert into Registry (id, login, password, first_name, email, position) values (883, 'bconnopoi', 'lAUohrF9', 'Bentlee', 'bcrollyoi@t-online.de', 'Staff Scientist');
insert into Registry (id, login, password, first_name, email, position) values (884, 'fscadoj', '4trWQN', 'Filippo', 'fhurfordoj@admin.ch', 'Budget/Accounting Analyst III');
insert into Registry (id, login, password, first_name, email, position) values (885, 'gbiaggioniok', '4Zag96gtv', 'Geordie', 'gcolthurstok@oracle.com', 'Nurse Practicioner');
insert into Registry (id, login, password, first_name, email, position) values (886, 'gfairbanksol', 'ag2kUx69xP', 'Ginger', 'ggiraldezol@biblegateway.com', 'Graphic Designer');
insert into Registry (id, login, password, first_name, email, position) values (887, 'estockneyom', 'r0lxmnxR', 'Eb', 'ehavillom@buzzfeed.com', 'Human Resources Manager');
insert into Registry (id, login, password, first_name, email, position) values (888, 'mdunkon', 'ipOrKBUz', 'Matthias', 'mfanshaweon@1688.com', 'Developer IV');
insert into Registry (id, login, password, first_name, email, position) values (889, 'ptodeooo', 'msovqC0', 'Paquito', 'pevittoo@instagram.com', 'Geological Engineer');
insert into Registry (id, login, password, first_name, email, position) values (890, 'ohanselmannop', 'T0cpG24m6', 'Odell', 'owiburnop@hostgator.com', 'Nuclear Power Engineer');
insert into Registry (id, login, password, first_name, email, position) values (891, 'mlamondoq', 'V52JZn5', 'Mara', 'mfeldmesseroq@spotify.com', 'Nuclear Power Engineer');
insert into Registry (id, login, password, first_name, email, position) values (892, 'pporrittor', 'Wfu54Ik', 'Pauletta', 'pgethinor@nifty.com', 'Administrative Officer');
insert into Registry (id, login, password, first_name, email, position) values (893, 'rringroseos', '2XCfYId6', 'Rachelle', 'rkringeos@cocolog-nifty.com', 'Sales Representative');
insert into Registry (id, login, password, first_name, email, position) values (894, 'smachentot', 'h0lgqXx', 'Stacie', 'scolcombot@zimbio.com', 'Computer Systems Analyst III');
insert into Registry (id, login, password, first_name, email, position) values (895, 'ndisbrowou', 'siT2Vt', 'Niko', 'nbehnou@wp.com', 'Dental Hygienist');
insert into Registry (id, login, password, first_name, email, position) values (896, 'ghalbeardov', 'cfWGHL6YiNFR', 'Gene', 'gbrecknallov@aol.com', 'Internal Auditor');
insert into Registry (id, login, password, first_name, email, position) values (897, 'rbloomfieldow', 'nlnmjc', 'Robers', 'rwheelhouseow@istockphoto.com', 'Senior Financial Analyst');
insert into Registry (id, login, password, first_name, email, position) values (898, 'vkondratenkoox', 'al4bAkxARtDU', 'Virginie', 'vdoumercox@infoseek.co.jp', 'Help Desk Technician');
insert into Registry (id, login, password, first_name, email, position) values (899, 'mmulvennaoy', 'c96JJu', 'Melisenda', 'mwelfareoy@tinypic.com', 'Graphic Designer');
insert into Registry (id, login, password, first_name, email, position) values (900, 'dmacgillespieoz', 'YU2BJl', 'Doti', 'dfieldenoz@washingtonpost.com', 'Design Engineer');
insert into Registry (id, login, password, first_name, email, position) values (901, 'wbeveragep0', 'CiGABEpjI6Z', 'Warden', 'whambyp0@ihg.com', 'Payment Adjustment Coordinator');
insert into Registry (id, login, password, first_name, email, position) values (902, 'pmurdiep1', 'g3DpsnFk6d', 'Pandora', 'pduxbarryp1@squarespace.com', 'Account Executive');
insert into Registry (id, login, password, first_name, email, position) values (903, 'lkonertzp2', 'fRGuqTYR', 'Lydie', 'lmatteap2@reverbnation.com', 'Compensation Analyst');
insert into Registry (id, login, password, first_name, email, position) values (904, 'kaxstonp3', 'yVrdqAg', 'Krissie', 'kallettp3@fc2.com', 'Software Consultant');
insert into Registry (id, login, password, first_name, email, position) values (905, 'sreilingerp4', '70UAkOjxd4', 'Shelby', 'scullingtonp4@jiathis.com', 'Electrical Engineer');
insert into Registry (id, login, password, first_name, email, position) values (906, 'wpoynzerp5', 'i3lfXLS5', 'Wally', 'wlofthousep5@house.gov', 'Human Resources Assistant III');
insert into Registry (id, login, password, first_name, email, position) values (907, 'phathawayp6', 'aUSySk9d', 'Paquito', 'phinksp6@utexas.edu', 'Systems Administrator I');
insert into Registry (id, login, password, first_name, email, position) values (908, 'bcomelinip7', 'RyfCr2mYs5', 'Buckie', 'btindallp7@liveinternet.ru', 'Human Resources Assistant II');
insert into Registry (id, login, password, first_name, email, position) values (909, 'rlecountp8', 'QmTKfXDYqpj', 'Rosabel', 'rtarbetp8@dmoz.org', 'Community Outreach Specialist');
insert into Registry (id, login, password, first_name, email, position) values (910, 'rlangcastlep9', 'UzviVrpC', 'Rip', 'rbyronp9@apache.org', 'Research Assistant I');
insert into Registry (id, login, password, first_name, email, position) values (911, 'lscinipa', 'fL3bmTXWOx', 'Lexis', 'lhawtreypa@cbsnews.com', 'Paralegal');
insert into Registry (id, login, password, first_name, email, position) values (912, 'bdillinghampb', 'vRyFNYH', 'Brittany', 'bdaelmanpb@skyrock.com', 'Nurse Practicioner');
insert into Registry (id, login, password, first_name, email, position) values (913, 'jmiddlebrookpc', '4vsL0jWYwzV', 'Joellyn', 'jshallikerpc@cloudflare.com', 'Assistant Manager');
insert into Registry (id, login, password, first_name, email, position) values (914, 'npfaffpd', 'WIWQz2EvZSag', 'Naomi', 'nmattampd@hubpages.com', 'Assistant Media Planner');
insert into Registry (id, login, password, first_name, email, position) values (915, 'ekayserpe', 'lUJ6lO', 'Esme', 'egruszczakpe@wiley.com', 'Executive Secretary');
insert into Registry (id, login, password, first_name, email, position) values (916, 'sbauserpf', 'eAKLCiskn3', 'Stacie', 'spineauxpf@clickbank.net', 'Senior Quality Engineer');
insert into Registry (id, login, password, first_name, email, position) values (917, 'mblundonpg', '9D6GA93', 'Minna', 'mstopppg@edublogs.org', 'Technical Writer');
insert into Registry (id, login, password, first_name, email, position) values (918, 'ggavinph', 'G6D05Oa', 'Giselle', 'gglynph@nba.com', 'Budget/Accounting Analyst I');
insert into Registry (id, login, password, first_name, email, position) values (919, 'shambatchpi', 'YtFwH39kLj', 'Sisely', 'ssandesonpi@1688.com', 'Physical Therapy Assistant');
insert into Registry (id, login, password, first_name, email, position) values (920, 'fbeswickpj', 'EGOvDDyvJdx', 'Fonzie', 'fmulderpj@bloglovin.com', 'Librarian');
insert into Registry (id, login, password, first_name, email, position) values (921, 'orothonpk', 'yvLoJUhs7', 'Otes', 'odabelspk@gravatar.com', 'Food Chemist');
insert into Registry (id, login, password, first_name, email, position) values (922, 'kgeallepl', 'BBauds', 'Kordula', 'kphelitpl@imdb.com', 'Chief Design Engineer');
insert into Registry (id, login, password, first_name, email, position) values (923, 'edionisettipm', 'eR5SyF0Utel5', 'Emery', 'ebesseypm@ow.ly', 'Data Coordiator');
insert into Registry (id, login, password, first_name, email, position) values (924, 'cdockrillpn', 'LG1Sl3r0sMrG', 'Cicily', 'ccicccittipn@hp.com', 'Social Worker');
insert into Registry (id, login, password, first_name, email, position) values (925, 'bmarunchakpo', '25fPuGaCeAh', 'Boony', 'bbareheadpo@tuttocitta.it', 'Director of Sales');
insert into Registry (id, login, password, first_name, email, position) values (926, 'wwagenenpp', 'cS9oOJH', 'Wandie', 'wkleenpp@europa.eu', 'Food Chemist');
insert into Registry (id, login, password, first_name, email, position) values (927, 'mbasilipq', 'qkq5ZUi', 'Maud', 'mmussonpq@noaa.gov', 'Chemical Engineer');
insert into Registry (id, login, password, first_name, email, position) values (928, 'dzambonpr', 'LnWc3CXnii4I', 'Dita', 'dboothmanpr@zdnet.com', 'Developer III');
insert into Registry (id, login, password, first_name, email, position) values (929, 'dshortops', 'IMMI3MgxETXh', 'Denni', 'dmaugerps@upenn.edu', 'Research Nurse');
insert into Registry (id, login, password, first_name, email, position) values (930, 'bkingabypt', 'ew7eki', 'Burch', 'bberzinpt@youtu.be', 'VP Sales');
insert into Registry (id, login, password, first_name, email, position) values (931, 'skensittpu', 'g59UrlNj0fg', 'Sibel', 'starttpu@google.com.br', 'Administrative Assistant III');
insert into Registry (id, login, password, first_name, email, position) values (932, 'gwillgoosepv', 'sg3wOb', 'Gratiana', 'gdevinepv@artisteer.com', 'Human Resources Manager');
insert into Registry (id, login, password, first_name, email, position) values (933, 'celoypw', 'Nkji43LqJ', 'Celestina', 'crichmontpw@spiegel.de', 'Dental Hygienist');
insert into Registry (id, login, password, first_name, email, position) values (934, 'vbiskuppx', 'UFgLVEDh', 'Valry', 'volooneypx@ow.ly', 'Legal Assistant');
insert into Registry (id, login, password, first_name, email, position) values (935, 'cgaliapy', '3Jdzrq1mXp', 'Cirstoforo', 'cguirardinpy@storify.com', 'Compensation Analyst');
insert into Registry (id, login, password, first_name, email, position) values (936, 'cjellypz', 'aYERpbc61a', 'Clarisse', 'clloppz@wikipedia.org', 'Design Engineer');
insert into Registry (id, login, password, first_name, email, position) values (937, 'bphareq0', 'Ukp0WkI', 'Boy', 'beloyq0@chronoengine.com', 'Data Coordiator');
insert into Registry (id, login, password, first_name, email, position) values (938, 'epozziq1', 'uMvDhA04ex', 'Eveline', 'edoblinq1@mtv.com', 'Safety Technician IV');
insert into Registry (id, login, password, first_name, email, position) values (939, 'mgerringq2', 'Qwtk7BT3J8O', 'Minette', 'mswallwellq2@elpais.com', 'Recruiter');
insert into Registry (id, login, password, first_name, email, position) values (940, 'amulvennaq3', 'UV177GH36lz', 'Annis', 'ahogginsq3@addthis.com', 'Accountant IV');
insert into Registry (id, login, password, first_name, email, position) values (941, 'rtoalq4', '4kq3EE0qY4', 'Redd', 'rhallwoodq4@networkadvertising.org', 'Community Outreach Specialist');
insert into Registry (id, login, password, first_name, email, position) values (942, 'mstrattonq5', 'GhuiD8bpdt1k', 'Malanie', 'mvarnhamq5@dell.com', 'Librarian');
insert into Registry (id, login, password, first_name, email, position) values (943, 'mmccraeq6', '9d5O8j', 'Morris', 'mbosworthq6@scientificamerican.com', 'Compensation Analyst');
insert into Registry (id, login, password, first_name, email, position) values (944, 'rsantostefanoq7', 'kzIRZ4lcxMYb', 'Rubia', 'rsamwellq7@youku.com', 'Community Outreach Specialist');
insert into Registry (id, login, password, first_name, email, position) values (945, 'troubayq8', 'y1iwEK7T', 'Thoma', 'tmeredithq8@zimbio.com', 'Professor');
insert into Registry (id, login, password, first_name, email, position) values (946, 'jgreevesonq9', 'uL4qrKWuc', 'Juline', 'jdoughartieq9@imageshack.us', 'Product Engineer');
insert into Registry (id, login, password, first_name, email, position) values (947, 'stomlinsonqa', 'xTUscMk', 'Silvio', 'sroydenqa@miitbeian.gov.cn', 'Help Desk Operator');
insert into Registry (id, login, password, first_name, email, position) values (948, 'hgekeqb', 'qqtgtZeVvXp', 'Hercule', 'htaysbilqb@vistaprint.com', 'Software Test Engineer II');
insert into Registry (id, login, password, first_name, email, position) values (949, 'ujosilowskiqc', 'yJ532AIW', 'Ulysses', 'umcelreeqc@eepurl.com', 'Software Engineer I');
insert into Registry (id, login, password, first_name, email, position) values (950, 'mwandtkeqd', 'qXa18FMT2', 'Meridith', 'mdefriesqd@nasa.gov', 'Analyst Programmer');
insert into Registry (id, login, password, first_name, email, position) values (951, 'kklampkqe', 'VwUmZNNC', 'Krysta', 'kwilseqe@hhs.gov', 'Executive Secretary');
insert into Registry (id, login, password, first_name, email, position) values (952, 'fdoucetteqf', 'zgZa1DgjT0WY', 'Fleurette', 'fpaleyqf@desdev.cn', 'Dental Hygienist');
insert into Registry (id, login, password, first_name, email, position) values (953, 'cgwynneqg', 'YOw0SpTAutC', 'Carina', 'cphilippsohnqg@google.fr', 'Project Manager');
insert into Registry (id, login, password, first_name, email, position) values (954, 'jdefewqh', 'blyj3P0k8Lv9', 'Jocko', 'jmeijerqh@prweb.com', 'Structural Analysis Engineer');
insert into Registry (id, login, password, first_name, email, position) values (955, 'sciccarelloqi', 'l0i8IgSaFUdh', 'Sunshine', 'shumblestoneqi@mac.com', 'Automation Specialist IV');
insert into Registry (id, login, password, first_name, email, position) values (956, 'vdoblinqj', 'uyNkgc57jsZy', 'Verena', 'vniessenqj@uol.com.br', 'Registered Nurse');
insert into Registry (id, login, password, first_name, email, position) values (957, 'imoiseyqk', 'xa8c3ggcU', 'Ilse', 'ithaineqk@craigslist.org', 'Product Engineer');
insert into Registry (id, login, password, first_name, email, position) values (958, 'hkinnairdql', 'VZZ0gC', 'Heriberto', 'hbleacklyql@last.fm', 'Media Manager I');
insert into Registry (id, login, password, first_name, email, position) values (959, 'jwesonqm', 'lHRgf1C6', 'Juana', 'jredshawqm@github.com', 'Programmer I');
insert into Registry (id, login, password, first_name, email, position) values (960, 'wmilazzoqn', 'prEJCPsMlE8', 'Warden', 'wleguinqn@360.cn', 'Electrical Engineer');
insert into Registry (id, login, password, first_name, email, position) values (961, 'wdrewryqo', 'AveSAW', 'Wallache', 'wpeerqo@shareasale.com', 'Executive Secretary');
insert into Registry (id, login, password, first_name, email, position) values (962, 'elorenzoqp', 'KXdAQ0GW30', 'Elnora', 'efawcittqp@nasa.gov', 'Human Resources Assistant IV');
insert into Registry (id, login, password, first_name, email, position) values (963, 'dlydonqq', 'MLAnLv2bCBN', 'Daven', 'dkilmurrayqq@desdev.cn', 'Speech Pathologist');
insert into Registry (id, login, password, first_name, email, position) values (964, 'stilzeyqr', 'XMF4KqzjFh', 'Stefano', 'sbeckhurstqr@taobao.com', 'Payment Adjustment Coordinator');
insert into Registry (id, login, password, first_name, email, position) values (965, 'skernleyqs', '8clmxubRUR6', 'Shelba', 'stheseiraqs@smh.com.au', 'Recruiter');
insert into Registry (id, login, password, first_name, email, position) values (966, 'wdawidsohnqt', 'DJRUU5', 'Wells', 'wbarfieldqt@geocities.com', 'Marketing Assistant');
insert into Registry (id, login, password, first_name, email, position) values (967, 'ccasaroqu', '1A402CN', 'Carson', 'cbudnikqu@technorati.com', 'Web Developer IV');
insert into Registry (id, login, password, first_name, email, position) values (968, 'zgarwillqv', 'UnLzyb', 'Zachery', 'zdidballqv@theatlantic.com', 'VP Accounting');
insert into Registry (id, login, password, first_name, email, position) values (969, 'dmcgaraghanqw', 'V5E7ApfDcrB', 'Dallas', 'djoulqw@telegraph.co.uk', 'Tax Accountant');
insert into Registry (id, login, password, first_name, email, position) values (970, 'rrichensqx', 'tOq8I198g', 'Roddie', 'rbolamqx@thetimes.co.uk', 'Electrical Engineer');
insert into Registry (id, login, password, first_name, email, position) values (971, 'meaggerqy', 'ZA1uWqr9EwtF', 'Marshal', 'mdibiasioqy@yahoo.co.jp', 'Structural Engineer');
insert into Registry (id, login, password, first_name, email, position) values (972, 'thenrichsenqz', '1vAhamkJ', 'Timofei', 'tmccreadieqz@google.com.br', 'Programmer III');
insert into Registry (id, login, password, first_name, email, position) values (973, 'ppenimanr0', '3ZQSG0F70Y', 'Pia', 'pstorrierr0@arizona.edu', 'Engineer III');
insert into Registry (id, login, password, first_name, email, position) values (974, 'bpankethr1', 'wXy5zu', 'Belvia', 'bseagoodr1@sfgate.com', 'Paralegal');
insert into Registry (id, login, password, first_name, email, position) values (975, 'emilnesr2', 'MBpK51Fx8O', 'Estrellita', 'ethiolierr2@vk.com', 'Systems Administrator II');
insert into Registry (id, login, password, first_name, email, position) values (976, 'rfilimorer3', '0GpZ5k7ewKJ', 'Raquel', 'rcleaver3@bloglines.com', 'Media Manager I');
insert into Registry (id, login, password, first_name, email, position) values (977, 'hwestellr4', '9PFZSER', 'Hamid', 'hlewingtonr4@adobe.com', 'Financial Analyst');
insert into Registry (id, login, password, first_name, email, position) values (978, 'kcecilr5', 'F4NSSyO', 'Karina', 'kkaasmanr5@time.com', 'Media Manager II');
insert into Registry (id, login, password, first_name, email, position) values (979, 'aantonoczykr6', 'Gqpq1DqAE', 'Abby', 'alutyr6@lycos.com', 'VP Marketing');
insert into Registry (id, login, password, first_name, email, position) values (980, 'dhenrikssonr7', 'biGzf24cD', 'Dana', 'dsciacovellir7@washington.edu', 'Statistician IV');
insert into Registry (id, login, password, first_name, email, position) values (981, 'rogroganer8', 'LEJOj7dWT4', 'Rea', 'rschoularr8@hhs.gov', 'Computer Systems Analyst II');
insert into Registry (id, login, password, first_name, email, position) values (982, 'gbirrellr9', 'W6k2vl', 'Gardiner', 'gvanyukhinr9@icq.com', 'Account Executive');
insert into Registry (id, login, password, first_name, email, position) values (983, 'jmatfieldra', 'vMce8nAp', 'Jessee', 'jkisbyra@wordpress.org', 'Nurse Practicioner');
insert into Registry (id, login, password, first_name, email, position) values (984, 'smciloryrb', 'zQrLxts6', 'Sloan', 'sstainingrb@feedburner.com', 'Business Systems Development Analyst');
insert into Registry (id, login, password, first_name, email, position) values (985, 'hmccardrc', 'YoaQRbN', 'Herve', 'holiddyrc@toplist.cz', 'Geological Engineer');
insert into Registry (id, login, password, first_name, email, position) values (986, 'kwattonrd', 'rWDJLx2leSk', 'Kaleb', 'ksprakerd@cbc.ca', 'Sales Associate');
insert into Registry (id, login, password, first_name, email, position) values (987, 'mgarvillre', 'KojbRlXLgQB', 'Marylinda', 'mtallachre@sciencedaily.com', 'Developer II');
insert into Registry (id, login, password, first_name, email, position) values (988, 'asandonrf', 'vrEhufaZAnvq', 'Alwin', 'aoakleyrf@ftc.gov', 'Staff Scientist');
insert into Registry (id, login, password, first_name, email, position) values (989, 'emcgaheyrg', 'ImNRmJBv', 'Eduino', 'efostrg@icio.us', 'Dental Hygienist');
insert into Registry (id, login, password, first_name, email, position) values (990, 'sremonrh', 'n0OndVdhs15f', 'Sebastiano', 'spetersonrh@reverbnation.com', 'Junior Executive');
insert into Registry (id, login, password, first_name, email, position) values (991, 'tmaesri', 'lCxNnFy', 'Trev', 'tdowngateri@prlog.org', 'Marketing Assistant');
insert into Registry (id, login, password, first_name, email, position) values (992, 'rbraithwaiterj', 'mbc7oH', 'Rafaellle', 'rspriddlerj@indiatimes.com', 'Environmental Specialist');
insert into Registry (id, login, password, first_name, email, position) values (993, 'cmacpakerk', 'wmXc2s', 'Carmel', 'cfillonrk@i2i.jp', 'Biostatistician III');
insert into Registry (id, login, password, first_name, email, position) values (994, 'eandriveaurl', '7se73Chwe', 'Ermin', 'egrantrl@chron.com', 'Programmer I');
insert into Registry (id, login, password, first_name, email, position) values (995, 'arosenthalerrm', 'HyvildUtbE', 'Alma', 'awitlingrm@comcast.net', 'Analyst Programmer');
insert into Registry (id, login, password, first_name, email, position) values (996, 'skilpinrn', 'F4Sxycyz', 'Shamus', 'sescreetrn@sun.com', 'Senior Sales Associate');
insert into Registry (id, login, password, first_name, email, position) values (997, 'sgreensteadro', 'Pzar82r', 'Sonya', 'shischkero@harvard.edu', 'Civil Engineer');
insert into Registry (id, login, password, first_name, email, position) values (998, 'hbowcockrp', '9Fm1JHBWs', 'Hillary', 'hscammellrp@blog.com', 'Account Coordinator');
insert into Registry (id, login, password, first_name, email, position) values (999, 'rlassellsrq', 'pBkzUL', 'Rochelle', 'rburwellrq@intel.com', 'Speech Pathologist');
insert into Registry (id, login, password, first_name, email, position) values (1000, 'obicerr', 'nIEAmX9chWW', 'Odele', 'orechertrr@storify.com', 'Programmer Analyst II');
